repo_owner,repo_name,Number of Components,vulnerability-proneness-all,branches,releases,forks,watchers,stargazers,contributors,size,totalIssues,openIssues,totalPullRequests,openPullRequests,codeLines,vp-category-equalfreq,description,primary_language,license_name,security_policy_enabled,vulnerability_alerts_enabled,stargazers_count,commit_count,issue_count,network_count,subscribers_count,languages,lang_javascript,lang_typescript,lang_shell,lang_dockerfile,lang_python,lang_mustache,lang_handlebars,lang_html,lang_kotlin,lang_powershell,lang_makefile,lang_smarty,lang_cmake,lang_cplusplus,lang_ruby,lang_vue,lang_css,lang_swift,lang_rust,lang_hcl,lang_batchfile,lang_c#,lang_dart,lang_julia,lang_odin,lang_java,lang_nix,lang_objective_c,lang_jinja,lang_nunjucks,lang_jq,lang_php,lang_agda,lang_lua,dependencies_json,dep_count,dep_error,cat_api management,cat_chat,cat_code quality,cat_code review,cat_container ci,cat_continuous integration,cat_dependency management,cat_deployment,cat_game ci,cat_localization,cat_mobile,cat_mobile ci,cat_monitoring,cat_project management,cat_publishing,cat_security,cat_support,cat_testing,cat_utilities
turtlequeue,setup-babashka,569,10.0,3,9,4,3,28,3,225,24,3,16,0,225000,2,github actions for installing borkdude/babashka,TypeScript,Eclipse Public License 1.0,False,False,28.0,20,24.0,4.0,3.0,"['TypeScript', 'JavaScript']",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""turtlequeue/setup-babashka"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""^1.10.1"", ""type"": ""production""}, {""name"": ""@actions/exec"", ""version"": ""^1.1.1"", ""type"": ""production""}, {""name"": ""@actions/tool-cache"", ""version"": ""^2.0.1"", ""type"": ""production""}, {""name"": ""uuid"", ""version"": ""^9.0.1"", ""type"": ""production""}, {""name"": ""@types/jest"", ""version"": ""^29.5.12"", ""type"": ""development""}, {""name"": ""@types/node"", ""version"": ""^20.12.2"", ""type"": ""development""}, {""name"": ""@types/semver"", ""version"": ""^7.5.8"", ""type"": ""development""}, {""name"": ""@types/uuid"", ""version"": ""^9.0.8"", ""type"": ""development""}, {""name"": ""@vercel/ncc"", ""version"": ""^0.38.1"", ""type"": ""development""}, {""name"": ""eslint"", ""version"": ""^8.57.0"", ""type"": ""development""}, {""name"": ""eslint-plugin-github"", ""version"": ""^4.10.2"", ""type"": ""development""}, {""name"": ""jest"", ""version"": ""^29.7.0"", ""type"": ""development""}, {""name"": ""prettier"", ""version"": ""^3.2.5"", ""type"": ""development""}, {""name"": ""ts-jest"", ""version"": ""^29.1.2"", ""type"": ""development""}, {""name"": ""tsx"", ""version"": ""^4.7.1"", ""type"": ""development""}, {""name"": ""typescript"", ""version"": ""^5.4.3"", ""type"": ""development""}, {""name"": ""typescript-formatter"", ""version"": ""^7.2.2"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 17, ""error"": null}}",17,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umani,changed-files,160,5.0,6,13,16,3,28,8,2003,30,2,23,1,2003000,1,GitHub action to export a PR's changed files,TypeScript,MIT License,False,True,28.0,44,31.0,16.0,3.0,['TypeScript'],,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""umani/changed-files"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""1.10.0"", ""type"": ""production""}, {""name"": ""@actions/github"", ""version"": ""5.1.1"", ""type"": ""production""}, {""name"": ""@types/node"", ""version"": ""18.15.5"", ""type"": ""development""}, {""name"": ""@typescript-eslint/eslint-plugin"", ""version"": ""5.56.0"", ""type"": ""development""}, {""name"": ""@typescript-eslint/parser"", ""version"": ""5.56.0"", ""type"": ""development""}, {""name"": ""@vercel/ncc"", ""version"": ""0.36.1"", ""type"": ""development""}, {""name"": ""eslint"", ""version"": ""8.36.0"", ""type"": ""development""}, {""name"": ""eslint-config-prettier"", ""version"": ""8.8.0"", ""type"": ""development""}, {""name"": ""eslint-plugin-prettier"", ""version"": ""4.2.1"", ""type"": ""development""}, {""name"": ""prettier"", ""version"": ""2.8.5"", ""type"": ""development""}, {""name"": ""typescript"", ""version"": ""5.0.2"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 11, ""error"": null}}",11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
usimd,pi-gen-action,52,3.0,6,8,11,3,49,4,1309,30,8,30,3,1309000,1,Action to build Raspberry Pi images using official pi-gen tool,TypeScript,MIT License,False,True,50.0,236,148.0,12.0,3.0,"['TypeScript', 'Shell', 'JavaScript']",1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""usimd/pi-gen-action"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""^1.10.1"", ""type"": ""production""}, {""name"": ""@actions/exec"", ""version"": ""1.1.1"", ""type"": ""production""}, {""name"": ""@actions/github"", ""version"": ""^6.0.0"", ""type"": ""production""}, {""name"": ""@actions/glob"", ""version"": ""^0.5.0"", ""type"": ""production""}, {""name"": ""@actions/io"", ""version"": ""^1.1.3"", ""type"": ""production""}, {""name"": ""ansi-colors"", ""version"": ""^4.1.3"", ""type"": ""production""}, {""name"": ""json-colorizer"", ""version"": ""^3.0.1"", ""type"": ""production""}, {""name"": ""tmp"", ""version"": ""0.2.3"", ""type"": ""production""}, {""name"": ""@types/jest"", ""version"": ""29.5.14"", ""type"": ""development""}, {""name"": ""@types/js-yaml"", ""version"": ""4.0.9"", ""type"": ""development""}, {""name"": ""@types/node"", ""version"": ""20.17.11"", ""type"": ""development""}, {""name"": ""@types/semver"", ""version"": ""7.5.8"", ""type"": ""development""}, {""name"": ""@types/tmp"", ""version"": ""0.2.6"", ""type"": ""development""}, {""name"": ""@typescript-eslint/eslint-plugin"", ""version"": ""7.18.0"", ""type"": ""development""}, {""name"": ""@typescript-eslint/parser"", ""version"": ""7.18.0"", ""type"": ""development""}, {""name"": ""@vercel/ncc"", ""version"": ""0.38.3"", ""type"": ""development""}, {""name"": ""eslint"", ""version"": ""8.57.1"", ""type"": ""development""}, {""name"": ""eslint-import-resolver-typescript"", ""version"": ""3.7.0"", ""type"": ""development""}, {""name"": ""eslint-plugin-github"", ""version"": ""github:github/eslint-plugin-github#main"", ""type"": ""development""}, {""name"": ""eslint-plugin-jest"", ""version"": ""28.10.0"", ""type"": ""development""}, {""name"": ""eslint-plugin-prettier"", ""version"": ""^5.1.3"", ""type"": ""development""}, {""name"": ""eslint-plugin-workspaces"", ""version"": ""0.10.1"", ""type"": ""development""}, {""name"": ""jest"", ""version"": ""29.7.0"", ""type"": ""development""}, {""name"": ""jest-mock-extended"", ""version"": ""3.0.7"", ""type"": ""development""}, {""name"": ""js-yaml"", ""version"": ""4.1.0"", ""type"": ""development""}, {""name"": ""markdown-replace-section"", ""version"": ""0.4.0"", ""type"": ""development""}, {""name"": ""prettier"", ""version"": ""3.4.2"", ""type"": ""development""}, {""name"": ""semver"", ""version"": ""7.6.3"", ""type"": ""development""}, {""name"": ""ts-jest"", ""version"": ""29.2.5"", ""type"": ""development""}, {""name"": ""ts-node"", ""version"": ""10.9.2"", ""type"": ""development""}, {""name"": ""typescript"", ""version"": ""5.7.2"", ""type"": ""development""}, {""name"": ""typescript-eslint"", ""version"": ""^7.0.2"", ""type"": ""development""}, {""name"": ""word-wrap"", ""version"": ""1.2.5"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 33, ""error"": null}}",33,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
varunsridharan,action-github-workflow-sync,53,3.0,5,8,15,3,65,7,1082,30,10,13,1,1082000,1,Github Action To Sync Github Action's Workflow Files Across Repositories,JavaScript,MIT License,True,True,66.0,69,32.0,15.0,3.0,['JavaScript'],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""varunsridharan/action-github-workflow-sync"", ""dependencies"": [{""name"": ""@actions/github"", ""version"": ""^6.0.0"", ""type"": ""production""}, {""name"": ""@octokit/core"", ""version"": ""^6.1.2"", ""type"": ""production""}, {""name"": ""@octokit/plugin-retry"", ""version"": ""^7.1.2"", ""type"": ""production""}, {""name"": ""@octokit/plugin-throttling"", ""version"": ""^9.3.2"", ""type"": ""production""}, {""name"": ""actions-js-toolkit"", ""version"": ""^0.0.15"", ""type"": ""production""}, {""name"": ""@vercel/ncc"", ""version"": ""^0.38.1"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 6, ""error"": null}}",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vimtor,action-zip,243,26.0,1,3,33,3,89,11,50,30,10,15,0,50000,2,🗄️ Action for zipping files easily,JavaScript,MIT License,False,False,88.0,43,35.0,33.0,3.0,['JavaScript'],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""vimtor/action-zip"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""^1.10.0"", ""type"": ""production""}, {""name"": ""@actions/github"", ""version"": ""^2.1.1"", ""type"": ""production""}, {""name"": ""adm-zip"", ""version"": ""^0.4.14"", ""type"": ""production""}, {""name"": ""zip-local"", ""version"": ""^0.3.4"", ""type"": ""production""}, {""name"": ""@zeit/ncc"", ""version"": ""^0.21.1"", ""type"": ""development""}, {""name"": ""eslint"", ""version"": ""^6.8.0"", ""type"": ""development""}, {""name"": ""husky"", ""version"": ""^4.2.3"", ""type"": ""development""}, {""name"": ""npm-run-all"", ""version"": ""^4.1.5"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 8, ""error"": null}}",8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vio,bundle-stats-action,90,5.0,22,8,1,3,19,3,9559,30,25,30,12,9559000,1,Generates bundle-stats reports for webpack stats.,JavaScript,MIT License,False,True,19.0,106,271.0,1.0,3.0,['JavaScript'],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""vio/bundle-stats-action"", ""dependencies"": [{""name"": ""@actions/artifact"", ""version"": ""^1.1.0"", ""type"": ""production""}, {""name"": ""@actions/core"", ""version"": ""^1.10.0"", ""type"": ""production""}, {""name"": ""@bundle-stats/cli-utils"", ""version"": ""^4.1.3"", ""type"": ""production""}, {""name"": ""@bundle-stats/utils"", ""version"": ""^4.1.3"", ""type"": ""production""}, {""name"": ""got"", ""version"": ""^11.8.3"", ""type"": ""production""}, {""name"": ""lodash"", ""version"": ""^4.17.21"", ""type"": ""production""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 6, ""error"": null}}",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vlaurin,action-ghcr-prune,30,1.0,8,6,9,3,47,3,652,30,9,30,7,652000,0,GitHub Action to prune container versions from GitHub Container Registry (ghcr.io),JavaScript,MIT License,False,False,47.0,71,88.0,9.0,3.0,"['JavaScript', 'Dockerfile']",1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""vlaurin/action-ghcr-prune"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""^1.10.0"", ""type"": ""production""}, {""name"": ""@actions/github"", ""version"": ""^5.1.1"", ""type"": ""production""}, {""name"": ""@vercel/ncc"", ""version"": ""^0.36.0"", ""type"": ""development""}, {""name"": ""jest"", ""version"": ""^29.5.0"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 4, ""error"": null}}",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
vn7n24fzkq,github-profile-summary-cards,143,10.0,4,30,334,16,2778,30,22122,30,29,30,2,22122000,2,A tool to generate your github summary card for profile README,TypeScript,MIT License,False,True,2808.0,322,202.0,337.0,16.0,"['TypeScript', 'HTML']",,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""vn7n24fzkq/github-profile-summary-cards"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""^1.9.1"", ""type"": ""production""}, {""name"": ""@actions/github"", ""version"": ""^6.0.0"", ""type"": ""production""}, {""name"": ""axios"", ""version"": ""^0.28.0"", ""type"": ""production""}, {""name"": ""childprocess"", ""version"": ""^2.0.2"", ""type"": ""production""}, {""name"": ""d3"", ""version"": ""^6.7.0"", ""type"": ""production""}, {""name"": ""dotenv"", ""version"": ""^8.2.0"", ""type"": ""production""}, {""name"": ""jest-junit"", ""version"": ""^14.0.0"", ""type"": ""production""}, {""name"": ""js-abbreviation-number"", ""version"": ""^1.4.0"", ""type"": ""production""}, {""name"": ""jsdom"", ""version"": ""^16.4.0"", ""type"": ""production""}, {""name"": ""moment"", ""version"": ""^2.29.4"", ""type"": ""production""}, {""name"": ""retry-axios"", ""version"": ""^2.6.0"", ""type"": ""production""}, {""name"": ""@types/d3"", ""version"": ""^6.7.0"", ""type"": ""development""}, {""name"": ""@types/jest"", ""version"": ""^27.0.2"", ""type"": ""development""}, {""name"": ""@types/jsdom"", ""version"": ""^16.2.13"", ""type"": ""development""}, {""name"": ""@types/node"", ""version"": ""^20.12.7"", ""type"": ""development""}, {""name"": ""@typescript-eslint/parser"", ""version"": ""^5.2.0"", ""type"": ""development""}, {""name"": ""@vercel/ncc"", ""version"": ""^0.38.1"", ""type"": ""development""}, {""name"": ""@vercel/node"", ""version"": ""^1.12.1"", ""type"": ""development""}, {""name"": ""axios-mock-adapter"", ""version"": ""^1.18.2"", ""type"": ""development""}, {""name"": ""eslint"", ""version"": ""^7.22.0"", ""type"": ""development""}, {""name"": ""eslint-config-google"", ""version"": ""^0.14.0"", ""type"": ""development""}, {""name"": ""eslint-config-prettier"", ""version"": ""^8.1.0"", ""type"": ""development""}, {""name"": ""eslint-plugin-jest"", ""version"": ""^25.2.2"", ""type"": ""development""}, {""name"": ""eslint-plugin-prettier"", ""version"": ""^3.3.1"", ""type"": ""development""}, {""name"": ""jest"", ""version"": ""^27.4.7"", ""type"": ""development""}, {""name"": ""pre-commit"", ""version"": ""^1.2.2"", ""type"": ""development""}, {""name"": ""prettier"", ""version"": ""2.2.1"", ""type"": ""development""}, {""name"": ""ts-jest"", ""version"": ""^27.0.7"", ""type"": ""development""}, {""name"": ""typescript"", ""version"": ""^4.4.4"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 29, ""error"": null}}",29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
volta-cli,action,4,7.0,8,30,24,3,97,13,26719,30,13,30,6,26719000,2,GitHub Action to Setup Volta,TypeScript,MIT License,False,True,99.0,330,163.0,24.0,3.0,"['TypeScript', 'JavaScript', 'Shell']",1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""volta-cli/action"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""^1.10.1"", ""type"": ""development""}, {""name"": ""@actions/exec"", ""version"": ""^1.1.1"", ""type"": ""development""}, {""name"": ""@actions/github"", ""version"": ""^6.0.0"", ""type"": ""development""}, {""name"": ""@actions/glob"", ""version"": ""^0.4.0"", ""type"": ""development""}, {""name"": ""@actions/http-client"", ""version"": ""^2.2.1"", ""type"": ""development""}, {""name"": ""@actions/io"", ""version"": ""^1.1.3"", ""type"": ""development""}, {""name"": ""@actions/tool-cache"", ""version"": ""^2.0.1"", ""type"": ""development""}, {""name"": ""@eslint/eslintrc"", ""version"": ""^3.1.0"", ""type"": ""development""}, {""name"": ""@eslint/js"", ""version"": ""^9.8.0"", ""type"": ""development""}, {""name"": ""@release-it-plugins/lerna-changelog"", ""version"": ""^7.0.0"", ""type"": ""development""}, {""name"": ""@types/node"", ""version"": ""^18.7.15"", ""type"": ""development""}, {""name"": ""@types/semver"", ""version"": ""^7.5.8"", ""type"": ""development""}, {""name"": ""@types/uuid"", ""version"": ""^10.0.0"", ""type"": ""development""}, {""name"": ""@typescript-eslint/eslint-plugin"", ""version"": ""^8.0.1"", ""type"": ""development""}, {""name"": ""@typescript-eslint/parser"", ""version"": ""^8.0.1"", ""type"": ""development""}, {""name"": ""@vercel/ncc"", ""version"": ""^0.38.1"", ""type"": ""development""}, {""name"": ""action-docs"", ""version"": ""^2.4.2"", ""type"": ""development""}, {""name"": ""broccoli-test-helper"", ""version"": ""^2.0.0"", ""type"": ""development""}, {""name"": ""eslint"", ""version"": ""^9.8.0"", ""type"": ""development""}, {""name"": ""eslint-config-prettier"", ""version"": ""^9.1.0"", ""type"": ""development""}, {""name"": ""eslint-plugin-prettier"", ""version"": ""^5.2.1"", ""type"": ""development""}, {""name"": ""globals"", ""version"": ""^15.9.0"", ""type"": ""development""}, {""name"": ""nock"", ""version"": ""^13.5.4"", ""type"": ""development""}, {""name"": ""npm-run-all"", ""version"": ""^4.1.5"", ""type"": ""development""}, {""name"": ""prettier"", ""version"": ""^3.3.3"", ""type"": ""development""}, {""name"": ""release-it"", ""version"": ""^17.6.0"", ""type"": ""development""}, {""name"": ""rimraf"", ""version"": ""^6.0.1"", ""type"": ""development""}, {""name"": ""semver"", ""version"": ""^7.6.3"", ""type"": ""development""}, {""name"": ""typescript"", ""version"": ""^5.0.4"", ""type"": ""development""}, {""name"": ""uuid"", ""version"": ""^10.0.0"", ""type"": ""development""}, {""name"": ""vitest"", ""version"": ""^2.0.5"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 31, ""error"": null}}",31,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wangyucode,sftp-upload-action,10,0.0,1,14,23,3,59,5,1715,30,1,14,0,1715000,0,,,,,,,84,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""wangyucode/sftp-upload-action"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""1.11.1"", ""type"": ""production""}, {""name"": ""minimatch"", ""version"": ""10.0.1"", ""type"": ""production""}, {""name"": ""ssh2-sftp-client"", ""version"": ""11.0.0"", ""type"": ""production""}, {""name"": ""@vercel/ncc"", ""version"": ""^0.38.2"", ""type"": ""development""}, {""name"": ""jest"", ""version"": ""^29.6.2"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 5, ""error"": null}}",5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
wdzeng,edge-addon,447,4.0,5,13,2,2,16,5,823,16,1,6,0,823000,1,GitHub Action for publishing extension to Microsoft Edge Add-on!,TypeScript,MIT License,False,False,16.0,91,16.0,2.0,2.0,"['TypeScript', 'JavaScript']",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""wdzeng/edge-addon"", ""dependencies"": [{""name"": ""@actions/core"", ""version"": ""^1.10.1"", ""type"": ""production""}, {""name"": ""axios"", ""version"": ""^1.7.7"", ""type"": ""production""}, {""name"": ""glob"", ""version"": ""^11.0.0"", ""type"": ""production""}, {""name"": ""ts-custom-error"", ""version"": ""^3.3.1"", ""type"": ""production""}, {""name"": ""@types/node"", ""version"": ""^20.16.9"", ""type"": ""development""}, {""name"": ""@types/tmp"", ""version"": ""^0.2.6"", ""type"": ""development""}, {""name"": ""axios-mock-adapter"", ""version"": ""^2.0.0"", ""type"": ""development""}, {""name"": ""dotenv"", ""version"": ""^16.4.5"", ""type"": ""development""}, {""name"": ""esbuild"", ""version"": ""^0.24.0"", ""type"": ""development""}, {""name"": ""eslint"", ""version"": ""^8.57.1"", ""type"": ""development""}, {""name"": ""eslint-config-wdzeng"", ""version"": ""github:wdzeng/eslint-config#semver:^0.9.0"", ""type"": ""development""}, {""name"": ""prettier"", ""version"": ""^3.3.3"", ""type"": ""development""}, {""name"": ""tmp"", ""version"": ""^0.2.3"", ""type"": ""development""}, {""name"": ""typescript"", ""version"": ""^5.5.4"", ""type"": ""development""}, {""name"": ""vite-tsconfig-paths"", ""version"": ""^5.0.1"", ""type"": ""development""}, {""name"": ""vitest"", ""version"": ""^2.1.2"", ""type"": ""development""}], ""metadata"": {""sources_checked"": [""package.json""], ""total_dependencies"": 16, ""error"": null}}",16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
we-cli,coverage-badge-action,3,0.0,3,1,11,1,49,3,11,4,0,3,0,11000,0,Create a coverage badge via GitHub Actions,JavaScript,MIT License,False,False,50.0,12,4.0,11.0,1.0,"['JavaScript', 'Python']",1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""repository"": ""we-cli/coverage-badge-action"", ""dependencies"": [], ""metadata"": {""sources_checked"": [], ""total_dependencies"": 0, ""error"": null}}",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
